지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
119,2022-04-13 01:30,13.7,0,0,.1,1007.1,1011.8,93.5,0,0
119,2022-04-13 01:31,13.7,0,0,.1,1007.1,1011.8,93.5,0,0
119,2022-04-13 01:32,13.7,0,328.1,.1,1007.1,1011.8,93.5,0,0
119,2022-04-13 01:33,13.8,0,320.1,.3,1007.1,1011.8,93.6,0,0
119,2022-04-13 01:34,13.8,0,333.8,.1,1007.1,1011.8,93.4,0,0
119,2022-04-13 01:35,13.8,0,302.9,.1,1007,1011.7,93.5,0,0
119,2022-04-13 01:36,13.8,0,0,0,1007,1011.7,93.4,0,0
119,2022-04-13 01:37,13.8,0,228.4,.2,1007,1011.7,93.6,0,0
119,2022-04-13 01:38,13.8,0,241.6,.2,1007,1011.7,93.4,0,0
119,2022-04-13 01:39,13.8,0,251.2,.2,1006.9,1011.6,93.6,0,0
119,2022-04-13 01:40,13.9,0,262.5,.1,1006.9,1011.6,93.3,0,0
119,2022-04-13 01:41,13.9,0,0,.1,1006.9,1011.6,93.5,0,0
119,2022-04-13 01:42,13.9,0,0,.1,1006.9,1011.6,93.3,0,0
119,2022-04-13 01:43,13.9,0,312.2,.3,1006.9,1011.6,93.4,0,0
119,2022-04-13 01:44,13.9,0,274.1,.2,1006.9,1011.6,93.4,0,0
119,2022-04-13 01:45,13.9,0,322.2,.3,1006.9,1011.6,93.3,0,0
119,2022-04-13 01:46,14,0,208.8,.3,1006.9,1011.6,93.5,0,0
119,2022-04-13 01:47,13.9,0,29.1,.1,1006.8,1011.5,93.2,0,0
119,2022-04-13 01:48,14,0,359.2,.2,1006.8,1011.5,93.4,0,0
119,2022-04-13 01:49,14,0,273.8,.2,1006.7,1011.4,93.2,0,0
119,2022-04-13 01:50,14,0,251.1,.3,1006.7,1011.4,93.1,0,0
119,2022-04-13 01:51,14,0,318.4,.2,1006.7,1011.4,93.1,0,0
119,2022-04-13 01:52,14,0,325.5,.6,1006.8,1011.5,92.9,0,0
119,2022-04-13 01:53,13.9,0,320.7,.8,1006.8,1011.5,93,0,0
119,2022-04-13 01:54,14,0,323.6,.7,1006.8,1011.5,92.8,0,0
119,2022-04-13 01:55,13.9,0,344,.6,1006.7,1011.4,93,0,0
119,2022-04-13 01:56,13.9,0,337.5,.7,1006.7,1011.4,92.9,0,0
119,2022-04-13 01:57,13.9,0,313.9,.9,1006.8,1011.5,92.9,0,0
119,2022-04-13 01:58,13.9,0,317.9,.8,1006.8,1011.5,92.8,0,0
119,2022-04-13 01:59,13.9,0,302.8,.9,1006.8,1011.5,92.8,0,0
119,2022-04-13 02:00,13.9,0,256.2,1,1006.8,1011.5,92.9,0,0
119,2022-04-13 02:01,14,0,295.3,.8,1006.7,1011.4,92.7,0,0
119,2022-04-13 02:02,14,0,267.2,.8,1006.7,1011.4,92.8,0,0
119,2022-04-13 02:03,14,0,288.5,.9,1006.6,1011.3,92.7,0,0
119,2022-04-13 02:04,14,0,259.9,.7,1006.6,1011.3,92.4,0,0
119,2022-04-13 02:05,13.9,0,249.1,.8,1006.6,1011.3,92.3,0,0
119,2022-04-13 02:06,13.9,0,238,1.1,1006.6,1011.3,92.2,0,0
119,2022-04-13 02:07,13.9,0,250,1.1,1006.6,1011.3,92.3,0,0
119,2022-04-13 02:08,13.9,0,268.8,1.1,1006.6,1011.3,92.1,0,0
119,2022-04-13 02:09,13.9,0,267,.9,1006.7,1011.4,92.1,0,0
119,2022-04-13 02:10,13.9,0,265.8,.9,1006.7,1011.4,92.1,0,0
119,2022-04-13 02:11,13.9,0,276.4,1,1006.8,1011.5,92.1,0,0
119,2022-04-13 02:12,13.9,0,269.6,1.3,1006.8,1011.5,92.1,0,0
119,2022-04-13 02:13,13.9,0,269.6,1.4,1006.9,1011.6,91.7,0,0
119,2022-04-13 02:14,13.9,0,259.6,1.6,1007,1011.7,91.9,0,0
119,2022-04-13 02:15,13.9,0,273.1,1.4,1007,1011.7,91.8,0,0
119,2022-04-13 02:16,14,0,258.7,1.6,1007,1011.7,91.7,0,0
119,2022-04-13 02:17,14,0,249.2,1.5,1007,1011.7,91.7,0,0
119,2022-04-13 02:18,13.9,0,243,1.6,1007.1,1011.8,91.7,0,0
119,2022-04-13 02:19,13.9,0,251.5,1.8,1007.1,1011.8,91.5,0,0
119,2022-04-13 02:20,13.9,0,248.5,1.6,1007.2,1011.9,91.6,0,0
119,2022-04-13 02:21,13.9,0,262.5,1.9,1007.2,1011.9,91.8,0,0
119,2022-04-13 02:22,13.9,0,258.4,2.3,1007.2,1011.9,91.5,0,0
119,2022-04-13 02:23,13.9,0,271.4,1.9,1007.3,1012,91.7,0,0
119,2022-04-13 02:24,13.9,0,277,2.3,1007.3,1012,91.5,0,0
119,2022-04-13 02:25,14,0,279.5,2.4,1007.3,1012,91.4,0,0
119,2022-04-13 02:26,13.9,0,272.6,2.1,1007.3,1012,91.4,0,0
119,2022-04-13 02:27,13.9,0,282.1,2.1,1007.3,1012,91.5,0,0
119,2022-04-13 02:28,13.9,0,291.9,1.6,1007.2,1011.9,91.3,0,0
119,2022-04-13 02:29,13.9,0,322,1.9,1007.1,1011.8,91.5,0,0
119,2022-04-13 02:30,14,0,344.9,1.6,1007,1011.7,91.5,0,0
119,2022-04-13 02:31,13.9,0,354.2,1.2,1007,1011.7,91.4,0,0
119,2022-04-13 02:32,13.9,0,286.5,.6,1007,1011.7,91.4,0,0
119,2022-04-13 02:33,13.8,0,343.8,.9,1006.9,1011.6,91.2,0,0
119,2022-04-13 02:34,13.8,0,42.1,.7,1006.8,1011.5,91.5,0,0
119,2022-04-13 02:35,13.8,0,314.2,.4,1006.8,1011.5,91.5,0,0
119,2022-04-13 02:36,13.8,0,278.8,.6,1006.8,1011.5,91.6,0,0
119,2022-04-13 02:37,13.7,0,274.8,.6,1006.8,1011.5,91.6,0,0
119,2022-04-13 02:38,13.7,0,301.2,.3,1006.8,1011.5,91.8,0,0
119,2022-04-13 02:39,13.7,0,289.3,.7,1006.9,1011.6,91.9,0,0
119,2022-04-13 02:40,13.6,.1,294.9,1.2,1006.9,1011.6,91.9,0,0
119,2022-04-13 02:41,13.6,.1,299.8,1.5,1006.9,1011.6,92.1,0,0
119,2022-04-13 02:42,13.7,.2,301.6,1.8,1007,1011.7,92.4,0,0
119,2022-04-13 02:43,13.6,.2,308.1,1.8,1006.9,1011.6,92.7,0,0
119,2022-04-13 02:44,13.6,.2,300.4,1.3,1006.9,1011.6,93,0,0
119,2022-04-13 02:45,13.5,.2,306.9,1.4,1006.9,1011.6,93.3,0,0
119,2022-04-13 02:46,13.5,.2,317.8,.7,1006.8,1011.5,93.5,0,0
119,2022-04-13 02:47,13.4,.2,308,.5,1006.8,1011.5,93.6,0,0
119,2022-04-13 02:48,13.4,.2,267.7,.1,1006.8,1011.5,93.7,0,0
119,2022-04-13 02:49,13.4,.2,290,1.3,1006.9,1011.6,93.8,0,0
119,2022-04-13 02:50,13.4,.2,293.4,1.5,1007,1011.7,93.7,0,0
119,2022-04-13 02:51,13.5,.2,303.5,1.8,1006.9,1011.6,93.7,0,0
119,2022-04-13 02:52,13.4,.2,306.6,1.8,1006.9,1011.6,93.9,0,0
119,2022-04-13 02:53,13.4,.2,297,1.8,1007,1011.7,93.9,0,0
119,2022-04-13 02:54,13.4,.2,300.3,2,1007,1011.7,93.9,0,0
119,2022-04-13 02:55,13.4,.2,299.6,2.2,1007,1011.7,94.1,0,0
119,2022-04-13 02:56,13.4,.2,296.1,2.1,1007,1011.7,94.4,0,0
119,2022-04-13 02:57,13.4,.2,293.5,2.1,1007,1011.7,94.6,0,0
119,2022-04-13 02:58,13.4,.2,290.5,1.9,1007,1011.7,94.3,0,0
119,2022-04-13 02:59,13.3,.2,289.6,1.7,1007,1011.7,94.3,0,0
119,2022-04-13 03:00,13.4,.2,280.8,1.3,1007,1011.7,94.6,0,0
119,2022-04-13 03:01,13.4,.2,288.9,1.4,1007,1011.7,94.8,0,0
119,2022-04-13 03:02,13.4,.2,294.1,1.8,1007.1,1011.8,94.8,0,0
119,2022-04-13 03:03,13.5,.2,320.7,1.7,1007.1,1011.8,95,0,0
119,2022-04-13 03:04,13.4,.2,315.2,1.4,1007.1,1011.8,94.9,0,0
119,2022-04-13 03:05,13.3,.2,328.4,1.6,1007,1011.7,94.9,0,0
119,2022-04-13 03:06,13.3,.2,319.9,1.2,1007,1011.7,94.9,0,0
119,2022-04-13 03:07,13.2,.2,320.3,1.2,1007,1011.8,94.8,0,0
119,2022-04-13 03:08,13.3,.2,311.3,1.4,1007.1,1011.8,95.1,0,0
119,2022-04-13 03:09,13.3,.2,322,1.5,1007.1,1011.8,95.1,0,0
119,2022-04-13 03:10,13.3,.2,309.7,1.6,1007.1,1011.8,95.5,0,0
119,2022-04-13 03:11,13.3,.2,299.7,1.7,1007.1,1011.8,95.6,0,0
119,2022-04-13 03:12,13.3,.2,296.7,1.4,1007.1,1011.8,95.5,0,0
119,2022-04-13 03:13,13.2,.2,295.8,1.3,1007,1011.8,95.5,0,0
119,2022-04-13 03:14,13.2,.2,283.3,1,1007,1011.8,95.5,0,0
119,2022-04-13 03:15,13.3,.2,283.5,.8,1007,1011.7,95.7,0,0
119,2022-04-13 03:16,13.3,.2,278.6,1.1,1007.1,1011.8,95.9,0,0
119,2022-04-13 03:17,13.3,.2,273.7,1.3,1007.1,1011.8,95.8,0,0
119,2022-04-13 03:18,13.3,.2,264.2,1.4,1007.1,1011.8,95.8,0,0
119,2022-04-13 03:19,13.3,.3,255.2,.8,1007.1,1011.8,95.8,0,0
119,2022-04-13 03:20,13.3,.5,253.1,.6,1007.1,1011.8,95.8,0,0
119,2022-04-13 03:21,13.3,.6,265.9,.9,1007.1,1011.8,95.8,0,0
119,2022-04-13 03:22,13.3,.6,275.8,1.1,1007.1,1011.8,95.9,0,0
119,2022-04-13 03:23,13.3,.7,260.6,1.4,1007.2,1011.9,96,0,0
119,2022-04-13 03:24,13.3,1,269.4,1,1007.2,1011.9,96,0,0
119,2022-04-13 03:25,13.2,1.3,293.1,.6,1007.1,1011.9,96.1,0,0
119,2022-04-13 03:26,13.2,1.3,354,.2,1007.1,1011.9,96,0,0
119,2022-04-13 03:27,13.1,1.3,338.9,.4,1007.1,1011.9,96.5,0,0
119,2022-04-13 03:28,13.1,1.3,306,.4,1007.1,1011.9,96.4,0,0
119,2022-04-13 03:29,13.2,1.6,286.7,.5,1007.1,1011.9,96.4,0,0
119,2022-04-13 03:30,13.2,1.7,300.4,.3,1007.2,1012,96.5,0,0
119,2022-04-13 03:31,13.1,1.7,296.1,.2,1007.2,1012,96.6,0,0
119,2022-04-13 03:32,13.1,1.8,243.8,.5,1007.2,1012,96.7,0,0
119,2022-04-13 03:33,13.1,1.8,251,.5,1007.1,1011.9,96.8,0,0
119,2022-04-13 03:34,13.1,1.8,218.1,.2,1007.1,1011.9,96.9,0,0
119,2022-04-13 03:35,13.1,1.8,226.1,.4,1007.1,1011.9,97.1,0,0
119,2022-04-13 03:36,13.1,1.8,247,.3,1007.1,1011.9,97.2,0,0
119,2022-04-13 03:37,13.1,1.8,244.2,.3,1007.1,1011.9,97,0,0
119,2022-04-13 03:38,13.1,1.8,245.6,.8,1007.1,1011.9,97.1,0,0
119,2022-04-13 03:39,13.1,1.8,266.2,.8,1007.2,1012,97.2,0,0
119,2022-04-13 03:40,13.1,1.8,296.9,.5,1007.2,1012,97.2,0,0
119,2022-04-13 03:41,13.1,1.8,261.6,.7,1007.2,1012,97.3,0,0
119,2022-04-13 03:42,13.1,1.8,273.6,.8,1007.2,1012,97.3,0,0
119,2022-04-13 03:43,13.1,1.8,303.8,.5,1007.2,1012,97.3,0,0
119,2022-04-13 03:44,13.2,1.8,291.5,.5,1007.3,1012.1,97.5,0,0
119,2022-04-13 03:45,13.2,1.8,260.6,.7,1007.3,1012.1,97.6,0,0
119,2022-04-13 03:46,13.2,1.8,259.8,1,1007.3,1012.1,97.6,0,0
119,2022-04-13 03:47,13.1,1.8,257.1,1.2,1007.3,1012.1,97.3,0,0
119,2022-04-13 03:48,13.1,1.8,252.5,1.3,1007.3,1012.1,97.2,0,0
119,2022-04-13 03:49,13.1,1.8,255.6,1.4,1007.3,1012.1,97.2,0,0
119,2022-04-13 03:50,13.1,1.8,262.6,1.2,1007.4,1012.2,97.2,0,0
119,2022-04-13 03:51,13.1,1.8,255.5,1.5,1007.4,1012.2,97.3,0,0
119,2022-04-13 03:52,13.1,1.8,260,1.4,1007.4,1012.2,97.4,0,0
119,2022-04-13 03:53,13.1,1.8,249.7,1,1007.4,1012.2,97.4,0,0
119,2022-04-13 03:54,13.1,1.8,236.6,.9,1007.4,1012.2,97.4,0,0
119,2022-04-13 03:55,13.1,1.8,245.1,.9,1007.3,1012.1,97.5,0,0
119,2022-04-13 03:56,13,1.8,256.5,.4,1007.3,1012.1,97.5,0,0
119,2022-04-13 03:57,13,1.8,242.9,.6,1007.2,1012,97.3,0,0
119,2022-04-13 03:58,12.9,1.8,274.1,.5,1007.2,1012,97.5,0,0
119,2022-04-13 03:59,13,1.8,283.2,.3,1007.2,1012,97.7,0,0
119,2022-04-13 04:00,13,1.8,0,.1,1007.2,1012,97.5,0,0
119,2022-04-13 04:01,13,1.8,7.1,.1,1007.2,1012,97.6,0,0
119,2022-04-13 04:02,13,1.8,0,0,1007.2,1012,97.7,0,0
119,2022-04-13 04:03,13,1.8,261.6,.1,1007.2,1012,97.9,0,0
119,2022-04-13 04:04,13,1.8,258,.2,1007.2,1012,97.6,0,0
119,2022-04-13 04:05,13,1.8,241.8,.3,1007.2,1012,97.7,0,0
119,2022-04-13 04:06,13,1.8,319.7,.4,1007.2,1012,97.7,0,0
119,2022-04-13 04:07,13,1.8,345.8,.5,1007.2,1012,97.7,0,0
119,2022-04-13 04:08,12.9,1.8,355.1,.4,1007.1,1011.9,97.6,0,0
119,2022-04-13 04:09,13.1,1.8,63.3,.2,1007.1,1011.9,97.9,0,0
119,2022-04-13 04:10,13.1,1.8,0,.1,1007.1,1011.9,97.8,0,0
119,2022-04-13 04:11,13.1,1.8,0,0,1007.1,1011.9,98,0,0
119,2022-04-13 04:12,13.1,1.8,0,0,1007.1,1011.9,98,0,0
119,2022-04-13 04:13,13,1.8,169.4,.2,1007.1,1011.9,98.1,0,0
119,2022-04-13 04:14,13,1.8,165.5,.3,1007.1,1011.9,98,0,0
119,2022-04-13 04:15,13,1.8,152.4,.3,1007.1,1011.9,98.1,0,0
119,2022-04-13 04:16,13,1.8,182.5,.3,1007.1,1011.9,98,0,0
119,2022-04-13 04:17,13,1.8,188.8,.1,1007.2,1012,98,0,0
119,2022-04-13 04:18,13,1.8,162.4,.2,1007.2,1012,98.2,0,0
119,2022-04-13 04:19,13.1,1.8,169.8,.2,1007.2,1012,98.1,0,0
119,2022-04-13 04:20,13.1,1.8,163.8,.4,1007.1,1011.9,98.2,0,0
119,2022-04-13 04:21,13.1,1.8,173.3,.3,1007.1,1011.9,98,0,0
119,2022-04-13 04:22,13.1,1.8,0,.1,1007.1,1011.9,98.2,0,0
119,2022-04-13 04:23,13.1,1.8,0,0,1007.1,1011.9,98.1,0,0
119,2022-04-13 04:24,13.1,1.8,0,0,1007,1011.8,98.1,0,0
119,2022-04-13 04:25,13.1,1.8,0,0,1007,1011.8,98.1,0,0
119,2022-04-13 04:26,13.1,1.8,0,.1,1007,1011.8,98.3,0,0
119,2022-04-13 04:27,13.1,1.8,208.3,.3,1007,1011.8,98.3,0,0
119,2022-04-13 04:28,13.2,1.8,213.2,.4,1007,1011.8,98.3,0,0
119,2022-04-13 04:29,13.1,1.8,229.8,.4,1007,1011.8,98.2,0,0
119,2022-04-13 04:30,13.1,1.8,228.3,.7,1007,1011.8,98.2,0,0
119,2022-04-13 04:31,13.1,1.8,232,.7,1007,1011.8,98.2,0,0
119,2022-04-13 04:32,13.1,1.8,237.8,.6,1007,1011.8,98.1,0,0
119,2022-04-13 04:33,13.2,1.8,239.2,.7,1007,1011.8,98.1,0,0
119,2022-04-13 04:34,13.2,1.8,248.1,.7,1007,1011.8,98.1,0,0
119,2022-04-13 04:35,13.2,1.8,252.4,.9,1007.1,1011.9,98.1,0,0
119,2022-04-13 04:36,13.2,1.8,261,1.2,1007.1,1011.9,98.2,0,0
119,2022-04-13 04:37,13.2,1.8,267.1,1.6,1007.2,1012,98.1,0,0
119,2022-04-13 04:38,13.2,1.8,268.4,1.6,1007.3,1012.1,98.2,0,0
119,2022-04-13 04:39,13.2,1.8,279.3,1.6,1007.3,1012.1,98.1,0,0
119,2022-04-13 04:40,13.3,1.8,281.5,1.4,1007.3,1012,98,0,0
119,2022-04-13 04:41,13.3,1.8,285.3,1,1007.3,1012,98.1,0,0
119,2022-04-13 04:42,13.2,1.8,224.6,.8,1007.2,1012,98,0,0
119,2022-04-13 04:43,13.2,1.8,225.7,.4,1007.1,1011.9,98.2,0,0
119,2022-04-13 04:44,13.2,1.8,168.3,.5,1007,1011.8,98.3,0,0
119,2022-04-13 04:45,13.2,1.8,167.5,.7,1006.9,1011.6,98.3,0,0
119,2022-04-13 04:46,13.2,1.8,172.4,.7,1006.9,1011.6,98.3,0,0
119,2022-04-13 04:47,13.2,1.8,222.7,.8,1007,1011.8,98.2,0,0
119,2022-04-13 04:48,13.2,1.8,242.4,1.2,1007.1,1011.9,98.3,0,0
119,2022-04-13 04:49,13.2,1.9,259.2,1.5,1007.2,1012,98.3,0,0
119,2022-04-13 04:50,13.3,1.9,261,1.5,1007.2,1011.9,98.4,0,0
119,2022-04-13 04:51,13.2,1.9,267.2,1.6,1007.2,1012,98.4,0,0
119,2022-04-13 04:52,13.2,1.9,268.2,1.3,1007.2,1012,98.3,0,0
119,2022-04-13 04:53,13.2,1.9,273.2,.8,1007.2,1012,98.3,0,0
119,2022-04-13 04:54,13.2,2,236,.9,1007.2,1012,98.3,0,0
119,2022-04-13 04:55,13.1,2,232.8,1.2,1007.2,1012,98.2,0,0
119,2022-04-13 04:56,13.1,2,224.5,1.5,1007.2,1012,98.1,0,0
119,2022-04-13 04:57,13.1,2,206.6,1.3,1007.2,1012,98.2,0,0
119,2022-04-13 04:58,13.1,2,207.7,1.2,1007.2,1012,98.3,0,0
119,2022-04-13 04:59,13.1,2,213.1,1.1,1007.2,1012,98.5,0,0
119,2022-04-13 05:00,13.1,2,224,1.3,1007.2,1012,98.4,0,0
119,2022-04-13 05:01,13.1,2,209.4,.8,1007.1,1011.9,98.4,0,0
119,2022-04-13 05:02,13,2,163.8,.2,1007,1011.8,98.3,0,0
119,2022-04-13 05:03,13,2.1,34,.2,1006.9,1011.7,98.5,0,0
119,2022-04-13 05:04,13,2.4,33,.8,1006.8,1011.6,98.5,0,0
119,2022-04-13 05:05,13,2.7,35.6,.6,1006.8,1011.6,98.5,0,0
119,2022-04-13 05:06,13,3,32.9,.3,1006.8,1011.6,98.6,0,0
119,2022-04-13 05:07,13,3.1,0,.1,1006.8,1011.6,98.5,0,0
119,2022-04-13 05:08,13,3.3,344.8,.3,1006.8,1011.6,98.6,0,0
119,2022-04-13 05:09,12.9,3.5,316.7,.7,1006.8,1011.6,98.7,0,0
119,2022-04-13 05:10,13,3.7,334.2,.9,1006.8,1011.6,98.6,0,0
119,2022-04-13 05:11,12.9,3.9,344.8,.7,1006.8,1011.6,98.7,0,0
119,2022-04-13 05:12,13,4,350.6,.4,1006.8,1011.6,98.7,0,0
119,2022-04-13 05:13,13,4,11.2,.2,1006.8,1011.6,98.7,0,0
119,2022-04-13 05:14,12.9,4,285.1,.1,1006.9,1011.7,98.8,0,0
119,2022-04-13 05:15,12.9,4.2,289.1,.3,1006.9,1011.7,98.9,0,0
119,2022-04-13 05:16,12.9,4.3,331.8,.2,1006.8,1011.6,98.9,0,0
119,2022-04-13 05:17,12.9,4.4,8.6,.3,1006.8,1011.6,99,0,0
119,2022-04-13 05:18,12.9,4.4,6.5,.3,1006.8,1011.6,99,0,0
119,2022-04-13 05:19,13,4.5,31,.3,1006.7,1011.5,99,0,0
119,2022-04-13 05:20,13,4.5,55.8,.4,1006.7,1011.5,99.1,0,0
119,2022-04-13 05:21,13,4.5,58.3,.5,1006.6,1011.4,99.1,0,0
119,2022-04-13 05:22,13,4.5,25.5,.3,1006.6,1011.4,99.1,0,0
119,2022-04-13 05:23,13.1,4.6,39.6,.3,1006.6,1011.4,99.3,0,0
119,2022-04-13 05:24,13.1,4.6,28.2,.5,1006.6,1011.4,99.3,0,0
119,2022-04-13 05:25,13.1,4.6,27.1,.4,1006.6,1011.4,99.3,0,0
119,2022-04-13 05:26,13.1,4.6,352.1,.5,1006.7,1011.5,99.3,0,0
119,2022-04-13 05:27,13.1,4.7,315.7,.8,1006.7,1011.5,99.4,0,0
119,2022-04-13 05:28,13.1,4.7,318.3,.8,1006.7,1011.5,99.5,0,0
119,2022-04-13 05:29,13.1,4.7,305,.8,1006.8,1011.6,99.4,0,0
119,2022-04-13 05:30,13.1,4.7,291,.7,1006.9,1011.7,99.4,0,0
119,2022-04-13 05:31,13.1,4.7,287.3,1,1006.9,1011.7,99.4,0,0
119,2022-04-13 05:32,13.2,4.7,290,1,1007,1011.8,99.6,0,0
119,2022-04-13 05:33,13.2,4.7,260.4,.6,1007,1011.8,99.6,0,0
119,2022-04-13 05:34,13.2,4.7,257.1,.5,1007,1011.8,99.6,0,0
119,2022-04-13 05:35,13.2,4.7,259.7,.6,1007.1,1011.9,99.6,0,0
119,2022-04-13 05:36,13.1,4.8,247.2,.8,1007.1,1011.9,99.6,0,0
119,2022-04-13 05:37,13.1,4.8,252,.8,1007.1,1011.9,99.5,0,0
119,2022-04-13 05:38,13.1,4.8,219.9,.4,1007.1,1011.9,99.4,0,0
119,2022-04-13 05:39,13.2,4.8,227.9,.2,1007,1011.8,99.4,0,0
119,2022-04-13 05:40,13.1,4.8,0,.1,1007,1011.8,99.4,0,0
119,2022-04-13 05:41,13.2,4.8,0,0,1007,1011.8,99.5,0,0
119,2022-04-13 05:42,13.1,4.8,0,0,1007,1011.8,99.4,0,0
119,2022-04-13 05:43,13.1,4.8,0,0,1007.1,1011.9,99.3,0,0
119,2022-04-13 05:44,13.1,4.8,214.3,.3,1007.1,1011.9,99.5,0,0
119,2022-04-13 05:45,13.2,4.8,232.3,.5,1007.1,1011.9,99.4,0,0
119,2022-04-13 05:46,13.1,4.8,238,.5,1007.2,1012,99.5,0,0
119,2022-04-13 05:47,13.1,4.8,221.6,.3,1007.1,1011.9,99.3,0,0
119,2022-04-13 05:48,13.1,4.8,199,.1,1007.1,1011.9,99.5,0,0
119,2022-04-13 05:49,13.1,4.8,183.6,.1,1007,1011.8,99.4,0,0
119,2022-04-13 05:50,13.1,4.8,154,.2,1007,1011.8,99.3,0,0
119,2022-04-13 05:51,13.1,4.8,0,.1,1007,1011.8,99.5,0,0
119,2022-04-13 05:52,13.1,4.8,0,0,1007,1011.8,99.3,0,0
119,2022-04-13 05:53,13.1,4.8,0,0,1007,1011.8,99.5,0,0
119,2022-04-13 05:54,13.1,4.8,0,0,1007,1011.8,99.4,0,0
119,2022-04-13 05:55,13.1,4.8,197.4,.2,1007.1,1011.9,99.5,0,0
119,2022-04-13 05:56,13.2,4.8,237.7,.4,1007.1,1011.9,99.5,0,0
119,2022-04-13 05:57,13.1,4.8,216.4,.6,1007.2,1012,99.6,0,0
119,2022-04-13 05:58,13.2,4.8,237.3,.3,1007.2,1012,99.5,0,0
119,2022-04-13 05:59,13.2,4.8,284.1,.5,1007.2,1012,99.6,0,0
119,2022-04-13 06:00,13.3,4.8,295.3,.2,1007.1,1011.8,99.5,0,0
119,2022-04-13 06:01,13.3,4.8,0,.1,1007.1,1011.8,99.6,0,0
119,2022-04-13 06:02,13.3,4.8,0,0,1007.1,1011.8,99.6,0,0
119,2022-04-13 06:03,13.3,4.8,0,0,1007.1,1011.8,99.5,0,0
119,2022-04-13 06:04,13.3,4.8,254.9,.1,1007.1,1011.8,99.6,0,0
119,2022-04-13 06:05,13.3,4.8,246,.5,1007.2,1011.9,99.6,0,0
119,2022-04-13 06:06,13.3,4.8,273,.6,1007.2,1011.9,99.6,0,0
119,2022-04-13 06:07,13.4,4.8,266.2,.6,1007.3,1012,99.7,0,0
119,2022-04-13 06:08,13.4,4.8,280.4,.4,1007.3,1012,99.5,0,0
119,2022-04-13 06:09,13.3,4.8,275.9,.4,1007.3,1012,99.6,0,0
119,2022-04-13 06:10,13.4,4.8,267.1,.4,1007.4,1012.1,99.6,0,0
119,2022-04-13 06:11,13.4,4.8,266.2,.8,1007.4,1012.1,99.7,0,0
119,2022-04-13 06:12,13.4,4.8,264.8,1,1007.5,1012.2,99.8,0,0
119,2022-04-13 06:13,13.4,4.8,258.9,1.2,1007.6,1012.3,99.8,0,0
119,2022-04-13 06:14,13.5,4.8,267.4,1.3,1007.6,1012.3,99.7,0,0
119,2022-04-13 06:15,13.5,4.8,259.6,1.4,1007.7,1012.4,99.7,0,0
119,2022-04-13 06:16,13.5,4.8,230.5,1,1007.7,1012.4,99.7,0,0
119,2022-04-13 06:17,13.5,4.8,237.5,1.2,1007.6,1012.3,99.8,0,0
119,2022-04-13 06:18,13.5,4.8,200.5,.9,1007.5,1012.2,99.7,0,0
119,2022-04-13 06:19,13.5,4.8,140.5,.5,1007.4,1012.1,99.7,0,0
119,2022-04-13 06:20,13.5,4.8,140.3,.6,1007.3,1012,99.7,0,0
119,2022-04-13 06:21,13.4,4.9,135.1,1.1,1007.2,1011.9,99.7,0,0
119,2022-04-13 06:22,13.4,5.1,141.2,1.1,1007.2,1011.9,99.7,0,0
119,2022-04-13 06:23,13.5,5.3,163.2,1,1007.3,1012,99.6,0,0
119,2022-04-13 06:24,13.5,5.5,208.4,.8,1007.4,1012.1,99.7,0,0
119,2022-04-13 06:25,13.5,5.7,227.8,.8,1007.5,1012.2,99.7,0,0
119,2022-04-13 06:26,13.5,5.8,233.1,.6,1007.5,1012.2,99.7,0,0
119,2022-04-13 06:27,13.5,5.9,186.7,.4,1007.4,1012.1,99.7,0,0
119,2022-04-13 06:29,13.4,5.9,94.9,1.1,1007.1,1011.8,99.6,0,0
119,2022-04-13 06:30,13.5,6.1,99.1,2.1,1007,1011.7,99.7,0,0
119,2022-04-13 06:31,13.5,6.2,101.3,2.4,1006.8,1011.5,99.7,0,0
119,2022-04-13 06:32,13.5,6.3,97.4,2.4,1006.8,1011.5,99.7,0,0
119,2022-04-13 06:33,13.5,6.4,97.3,2.3,1006.8,1011.5,99.6,0,0
119,2022-04-13 06:34,13.5,6.4,108,2,1006.8,1011.5,99.6,0,0
119,2022-04-13 06:35,13.5,6.5,115.1,1.6,1006.9,1011.6,99.7,0,0
119,2022-04-13 06:36,13.5,6.6,134.3,1.3,1007,1011.7,99.7,0,0
119,2022-04-13 06:37,13.5,6.7,142.8,1.2,1007.1,1011.8,99.7,0,0
119,2022-04-13 06:38,13.5,6.8,223.2,.5,1007.1,1011.8,99.7,0,0
119,2022-04-13 06:39,13.5,6.9,155.1,.5,1007.2,1011.9,99.7,0,0
119,2022-04-13 06:40,13.5,6.9,127,.9,1007.1,1011.8,99.7,0,0
119,2022-04-13 06:41,13.5,7,119.3,1.1,1007.1,1011.8,99.6,0,0
119,2022-04-13 06:42,13.5,7,100.9,.8,1007,1011.7,99.6,0,0
119,2022-04-13 06:43,13.5,7,121.7,.8,1007,1011.7,99.7,0,0
119,2022-04-13 06:44,13.5,7,108.7,.7,1007,1011.7,99.6,0,0
119,2022-04-13 06:45,13.5,7.1,176.8,.4,1007,1011.7,99.7,0,0
119,2022-04-13 06:46,13.5,7.1,151.1,.4,1007.1,1011.8,99.7,0,0
