지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
119,2022-06-18 16:34,25.4,0,319.3,1,1002.3,1006.8,62.5,7.52,4560
119,2022-06-18 16:35,25.5,0,306.1,1,1002.3,1006.8,62.9,7.54,4620
119,2022-06-18 16:36,25.7,0,316.5,.8,1002.3,1006.8,62,7.57,4680
119,2022-06-18 16:37,26,0,4.5,.7,1002.3,1006.8,61.9,7.6,4740
119,2022-06-18 16:38,26.1,0,339.2,1.7,1002.3,1006.8,61.2,7.63,4800
119,2022-06-18 16:39,25.7,0,344.2,1.3,1002.2,1006.7,60.7,7.66,4860
119,2022-06-18 16:40,26,0,296.9,1.4,1002.2,1006.7,61.5,7.68,4920
119,2022-06-18 16:41,25.9,0,290.8,1.3,1002.2,1006.7,60.8,7.7,4980
119,2022-06-18 16:42,26.1,0,278,1.9,1002.1,1006.6,60.7,7.72,5040
119,2022-06-18 16:43,26,0,279.2,1.3,1002.1,1006.6,59.9,7.73,5100
119,2022-06-18 16:44,26,0,282.8,.9,1002.1,1006.6,60,7.75,5100
119,2022-06-18 16:45,26.1,0,316.8,1.2,1002.1,1006.6,60.5,7.77,5160
119,2022-06-18 16:46,25.9,0,328.3,1.6,1002.1,1006.6,60,7.79,5220
119,2022-06-18 16:47,25.8,0,333.8,1.4,1002.1,1006.6,60.3,7.82,5280
119,2022-06-18 16:48,25.8,0,347.8,1,1002.1,1006.6,60.5,7.85,5340
119,2022-06-18 16:49,25.8,0,.8,1.3,1002.1,1006.6,60.6,7.87,5400
119,2022-06-18 16:50,25.9,0,12.3,1.3,1002.1,1006.6,59.7,7.9,5460
119,2022-06-18 16:51,25.7,0,21.6,1.3,1002.1,1006.6,59.1,7.92,5520
119,2022-06-18 16:52,25.8,0,23.9,.8,1002.1,1006.6,60.1,7.94,5580
119,2022-06-18 16:53,26.1,0,10.7,1.1,1002,1006.5,60.5,7.96,5640
119,2022-06-18 16:54,26,0,356.8,1.1,1002,1006.5,59.1,7.97,5700
119,2022-06-18 16:55,26.2,0,315.2,.9,1002,1006.5,59.9,7.98,5700
119,2022-06-18 16:56,26.1,0,32.6,1.2,1002,1006.5,58.8,8,5700
119,2022-06-18 16:57,25.9,0,38.1,.6,1001.9,1006.4,59,8.01,5700
119,2022-06-18 16:58,25.9,0,12.6,1.2,1001.9,1006.4,58.9,8.03,5700
119,2022-06-18 16:59,25.9,0,337.8,1.4,1001.9,1006.4,59.5,8.04,5700
119,2022-06-18 17:00,25.7,0,345.7,1.7,1001.9,1006.4,59,8.05,5700
119,2022-06-18 17:01,25.6,0,333.7,1.5,1002,1006.5,59.5,8.07,5700
119,2022-06-18 17:02,25.6,0,344.1,1.2,1002,1006.5,60.3,8.08,5700
119,2022-06-18 17:03,25.6,0,344.6,1,1002,1006.5,60.2,8.09,5700
119,2022-06-18 17:04,25.6,0,357.1,.9,1002,1006.5,60.4,8.1,5700
119,2022-06-18 17:05,25.7,0,327.1,.9,1002,1006.5,60.9,8.1,5700
119,2022-06-18 17:06,25.6,0,303,1.6,1002,1006.5,60.6,8.12,5700
119,2022-06-18 17:07,25.6,0,304.1,2.5,1002,1006.5,60.9,8.13,5700
119,2022-06-18 17:08,25.5,0,305.6,1.9,1002,1006.5,61.1,8.13,5700
119,2022-06-18 17:09,25.6,0,313.5,1.5,1002,1006.5,61.2,8.14,5700
119,2022-06-18 17:10,25.6,0,288,1.4,1002,1006.5,61.7,8.14,5700
119,2022-06-18 17:11,25.6,0,276.1,1.5,1002,1006.5,61.5,8.16,5700
119,2022-06-18 17:12,25.5,0,278.5,1.4,1002,1006.5,61,8.17,5700
119,2022-06-18 17:13,25.6,0,296.4,1,1002,1006.5,61.2,8.18,5700
119,2022-06-18 17:14,25.7,0,304.7,1.3,1002,1006.5,61.2,8.18,5700
119,2022-06-18 17:15,25.6,0,320.5,1.5,1002,1006.5,61,8.2,5700
119,2022-06-18 17:16,25.5,0,322.5,1.3,1002,1006.5,60.5,8.21,5700
119,2022-06-18 17:17,25.6,0,316.3,1.4,1002,1006.5,61.4,8.22,5700
119,2022-06-18 17:18,25.6,0,331.5,1.3,1002,1006.5,61.9,8.22,5700
119,2022-06-18 17:19,25.7,0,331.8,1.3,1002,1006.5,61.6,8.22,5700
119,2022-06-18 17:20,25.7,0,329.3,1,1002.1,1006.6,61.4,8.24,5700
119,2022-06-18 17:21,25.6,0,342.7,1,1002,1006.5,61.5,8.25,5700
119,2022-06-18 17:22,25.5,0,337.5,1.5,1002,1006.5,61.3,8.26,5700
119,2022-06-18 17:23,25.6,0,333,1.4,1002,1006.5,61,8.27,5700
119,2022-06-18 17:24,25.5,0,328.8,1.2,1002,1006.5,61.4,8.28,5700
119,2022-06-18 17:25,25.7,0,308.6,1.3,1002,1006.5,62.4,8.29,5700
119,2022-06-18 17:26,25.8,0,321.1,1.5,1002,1006.5,62,8.3,5700
119,2022-06-18 17:27,25.8,0,322,.7,1002,1006.5,60.5,8.3,5700
119,2022-06-18 17:28,25.6,0,302,1.1,1002.1,1006.6,60.7,8.31,5700
119,2022-06-18 17:29,25.6,0,296.1,1,1002.1,1006.6,60.9,8.32,5700
119,2022-06-18 17:30,25.7,0,336.8,1,1002.1,1006.6,60.9,8.33,5700
119,2022-06-18 17:31,25.7,0,316.7,1.2,1002.1,1006.6,61.4,8.34,5700
119,2022-06-18 17:32,25.7,0,324.7,1.1,1002.1,1006.6,61.2,8.34,5700
119,2022-06-18 17:33,25.7,0,327.9,1.3,1002.1,1006.6,61.4,8.35,5700
119,2022-06-18 17:34,25.7,0,308.8,1.3,1002.1,1006.6,61.5,8.35,5700
119,2022-06-18 17:35,25.7,0,300.1,2,1002.1,1006.6,61.2,8.37,5700
119,2022-06-18 17:36,25.6,0,309.2,2.1,1002.1,1006.6,60.7,8.37,5700
119,2022-06-18 17:37,25.6,0,306.1,1.9,1002.1,1006.6,61,8.38,5700
119,2022-06-18 17:38,25.6,0,293.3,1.5,1002.1,1006.6,60.6,8.39,5700
119,2022-06-18 17:39,25.6,0,287,2,1002.1,1006.6,61.4,8.39,5700
119,2022-06-18 17:40,25.7,0,309.4,1.8,1002.1,1006.6,61.3,8.39,5700
119,2022-06-18 17:41,25.7,0,300.6,1.6,1002.1,1006.6,61.4,8.41,5700
119,2022-06-18 17:42,25.7,0,317.4,1.5,1002.1,1006.6,61.3,8.42,5700
119,2022-06-18 17:43,25.6,0,318.9,1.8,1002.1,1006.6,61.2,8.43,5700
119,2022-06-18 17:44,25.6,0,301.7,2.2,1002.2,1006.7,61.7,8.43,5700
119,2022-06-18 17:45,25.6,0,295.6,2.3,1002.2,1006.7,61.3,8.43,5700
119,2022-06-18 17:46,25.6,0,293.8,1.7,1002.2,1006.7,61.3,8.45,5700
119,2022-06-18 17:47,25.6,0,277.5,1.4,1002.3,1006.8,60.6,8.45,5700
119,2022-06-18 17:48,25.6,0,276.8,1.9,1002.3,1006.8,60.6,8.46,5700
119,2022-06-18 17:49,25.7,0,301.1,1.8,1002.3,1006.8,60.9,8.47,5700
119,2022-06-18 17:50,25.6,0,309.4,1.9,1002.3,1006.8,60.4,8.47,5700
119,2022-06-18 17:51,25.6,0,303.4,2.2,1002.3,1006.8,60.2,8.47,5700
119,2022-06-18 17:52,25.6,0,301.7,2.6,1002.4,1006.9,60,8.49,5700
119,2022-06-18 17:53,25.6,0,269.7,2,1002.4,1006.9,60.1,8.49,5700
119,2022-06-18 17:54,25.7,0,258.7,2.4,1002.4,1006.9,60.1,8.5,5700
119,2022-06-18 17:55,25.7,0,261.7,2,1002.5,1007,59.9,8.51,5700
119,2022-06-18 17:56,25.7,0,259.9,2.4,1002.5,1007,59.8,8.52,5700
119,2022-06-18 17:57,25.7,0,255.9,3,1002.5,1007,59.4,8.52,5700
119,2022-06-18 17:58,25.7,0,261.5,2.5,1002.5,1007,59.2,8.53,5700
119,2022-06-18 17:59,25.6,0,268.9,1.9,1002.5,1007,59.5,8.53,5700
119,2022-06-18 18:00,25.6,0,256.8,2.1,1002.5,1007,59.6,8.54,5700
119,2022-06-18 18:01,25.7,0,294.8,1.4,1002.5,1007,59.9,8.55,5700
119,2022-06-18 18:02,25.7,0,284.2,1.7,1002.5,1007,59.7,8.55,5700
119,2022-06-18 18:03,25.6,0,272.6,1.9,1002.5,1007,59.6,8.56,5700
119,2022-06-18 18:04,25.6,0,274.1,1.8,1002.5,1007,59.5,8.57,5700
119,2022-06-18 18:05,25.7,0,260.2,2.1,1002.6,1007.1,59.5,8.57,5700
119,2022-06-18 18:06,25.5,0,276.2,2.3,1002.6,1007.1,58.8,8.58,5700
119,2022-06-18 18:07,25.6,0,264.2,2.3,1002.6,1007.1,59.2,8.59,5700
119,2022-06-18 18:08,25.6,0,275.9,2,1002.6,1007.1,59.3,8.59,5700
119,2022-06-18 18:09,25.5,0,292,2.3,1002.6,1007.1,59.3,8.6,5700
119,2022-06-18 18:10,25.6,0,268.8,2.9,1002.6,1007.1,59.4,8.6,5700
119,2022-06-18 18:11,25.5,0,276.3,2.7,1002.6,1007.1,59.3,8.6,5700
119,2022-06-18 18:12,25.5,0,274,2.1,1002.7,1007.2,59.1,8.6,5700
119,2022-06-18 18:13,25.5,0,276.5,2.1,1002.6,1007.1,59.2,8.62,5700
119,2022-06-18 18:14,25.5,0,263,3.3,1002.6,1007.1,59.2,8.62,5700
119,2022-06-18 18:15,25.4,0,276.7,3.3,1002.6,1007.1,59.4,8.63,5700
119,2022-06-18 18:16,25.5,0,275.6,3,1002.6,1007.1,59.8,8.63,5700
119,2022-06-18 18:17,25.4,0,256.1,2.6,1002.6,1007.1,59.9,8.64,5760
119,2022-06-18 18:18,25.5,0,263.3,2.4,1002.6,1007.1,60.2,8.64,5820
119,2022-06-18 18:19,25.5,0,281.4,1.9,1002.7,1007.2,60,8.64,5880
119,2022-06-18 18:20,25.5,0,278.7,2.1,1002.7,1007.2,60.1,8.64,5940
119,2022-06-18 18:21,25.6,0,269.5,2.4,1002.7,1007.2,59.7,8.66,5940
119,2022-06-18 18:22,25.5,0,273.9,2.4,1002.7,1007.2,58.8,8.66,5940
119,2022-06-18 18:23,25.5,0,283.2,2.3,1002.7,1007.2,57.2,8.66,5940
119,2022-06-18 18:24,25.5,0,275.4,2.1,1002.8,1007.3,57.8,8.67,5940
119,2022-06-18 18:25,25.4,0,285.5,2.2,1002.8,1007.3,56.8,8.67,5940
119,2022-06-18 18:26,25.5,0,278.5,2.4,1002.9,1007.4,56.6,8.68,5940
119,2022-06-18 18:27,25.4,0,294.3,3.3,1002.9,1007.4,57.4,8.68,5940
119,2022-06-18 18:28,25.4,0,262.5,2.8,1002.9,1007.4,57.4,8.68,5940
119,2022-06-18 18:29,25.3,0,289.1,2.8,1002.9,1007.4,57.1,8.68,5940
119,2022-06-18 18:30,25.3,0,281.7,3,1002.9,1007.4,56.8,8.68,5940
119,2022-06-18 18:31,25.2,0,280.3,3.1,1002.9,1007.4,56.6,8.68,5940
119,2022-06-18 18:32,25.2,0,280.7,3.7,1002.9,1007.4,56.6,8.7,5940
119,2022-06-18 18:33,25.1,0,291,3.5,1002.9,1007.4,56.6,8.7,5940
119,2022-06-18 18:34,25.1,0,285.1,3.8,1002.9,1007.4,57,8.7,5940
119,2022-06-18 18:35,25.1,0,299.8,3.5,1002.9,1007.4,56.9,8.7,5940
119,2022-06-18 18:36,25,0,293.4,3.8,1002.9,1007.4,57.2,8.71,5940
119,2022-06-18 18:37,25,0,292.2,3.9,1002.9,1007.4,57.2,8.71,5940
119,2022-06-18 18:38,25,0,296.7,4.3,1002.9,1007.4,57.7,8.71,6000
119,2022-06-18 18:39,25,0,292.3,3.9,1002.9,1007.4,56.7,8.72,6060
119,2022-06-18 18:40,25,0,293,3.9,1002.9,1007.4,56.7,8.72,6120
119,2022-06-18 18:41,25,0,277.2,3.1,1002.9,1007.4,56.7,8.72,6180
119,2022-06-18 18:42,25,0,304,3.9,1002.9,1007.4,56.6,8.72,6240
119,2022-06-18 18:43,25,0,288.6,2.8,1002.9,1007.4,56.9,8.72,6300
119,2022-06-18 18:44,24.9,0,290.1,2.6,1002.9,1007.4,57,8.74,6300
119,2022-06-18 18:45,24.9,0,285.2,3.2,1002.9,1007.4,57.2,8.74,6360
119,2022-06-18 18:46,24.9,0,295.1,3.7,1003,1007.5,57.1,8.75,6420
119,2022-06-18 18:47,24.9,0,287.8,3.3,1003,1007.5,57.3,8.75,6480
119,2022-06-18 18:48,24.9,0,279,3,1003,1007.5,57.2,8.76,6540
119,2022-06-18 18:49,24.9,0,285.9,3.2,1003,1007.5,57.4,8.76,6600
119,2022-06-18 18:50,24.9,0,285.7,3,1003,1007.5,57.8,8.77,6660
119,2022-06-18 18:51,24.9,0,280.5,3.1,1003,1007.5,57.7,8.77,6660
119,2022-06-18 18:52,24.7,0,291,4,1003.1,1007.6,57.5,8.77,6660
119,2022-06-18 18:53,24.7,0,297,3.9,1003.1,1007.6,57.6,8.78,6660
119,2022-06-18 18:54,24.5,0,295.7,4.2,1003.1,1007.6,57.7,8.78,6660
119,2022-06-18 18:55,24.6,0,287.8,4.2,1003.1,1007.6,57.9,8.79,6660
119,2022-06-18 18:56,24.5,0,283.2,3.2,1003.1,1007.6,58.1,8.79,6660
119,2022-06-18 18:57,24.5,0,303.5,3.4,1003.1,1007.6,57.9,8.8,6660
119,2022-06-18 18:58,24.5,0,281.9,3.2,1003.1,1007.6,58.2,8.8,6660
119,2022-06-18 18:59,24.5,0,298.2,4.2,1003.1,1007.6,57.9,8.81,6660
119,2022-06-18 19:00,24.5,0,281.7,3.8,1003.1,1007.6,58.1,8.81,6660
119,2022-06-18 19:01,24.4,0,280.9,3.3,1003.1,1007.6,58.3,8.82,6660
119,2022-06-18 19:02,24.4,0,280.9,3.1,1003.1,1007.6,58.4,8.82,6660
119,2022-06-18 19:03,24.5,0,293.4,2.9,1003.2,1007.7,58.5,8.83,6660
119,2022-06-18 19:04,24.4,0,291.9,2.6,1003.2,1007.7,58.6,8.83,6660
119,2022-06-18 19:05,24.4,0,289,3,1003.2,1007.7,58.7,8.83,6660
119,2022-06-18 19:06,24.4,0,293.7,2.4,1003.2,1007.7,58.9,8.84,6660
119,2022-06-18 19:07,24.3,0,277.1,2.9,1003.3,1007.8,59.3,8.84,6660
119,2022-06-18 19:08,24.3,0,279.4,2,1003.2,1007.7,61.5,8.84,6660
119,2022-06-18 19:09,24.3,0,305.8,2.4,1003.3,1007.8,62.4,8.84,6660
119,2022-06-18 19:10,24.2,0,274.9,2.3,1003.2,1007.7,62.8,8.85,6660
119,2022-06-18 19:11,24.2,0,278.2,2.5,1003.2,1007.7,63.2,8.85,6660
119,2022-06-18 19:12,24.1,0,276.4,3.5,1003.3,1007.8,63.5,8.85,6660
119,2022-06-18 19:13,24,0,286,4.3,1003.3,1007.8,64.1,8.85,6660
119,2022-06-18 19:14,24,0,298.3,4.5,1003.3,1007.8,64.4,8.85,6660
119,2022-06-18 19:15,24,0,291.9,4.6,1003.4,1007.9,64.7,8.85,6660
119,2022-06-18 19:16,23.8,0,302.9,4.5,1003.4,1007.9,65.3,8.85,6660
119,2022-06-18 19:17,23.7,0,302.7,3.9,1003.4,1007.9,66.1,8.85,6660
119,2022-06-18 19:18,23.7,0,308.3,4.5,1003.4,1007.9,66.9,8.85,6660
119,2022-06-18 19:19,23.6,0,286.8,3.8,1003.4,1007.9,67.2,8.87,6660
119,2022-06-18 19:20,23.6,0,284.2,2.7,1003.4,1007.9,67.7,8.87,6660
119,2022-06-18 19:21,23.6,0,280.1,2.9,1003.4,1007.9,68,8.87,6660
119,2022-06-18 19:22,23.6,0,281.1,2.6,1003.4,1007.9,68.4,8.87,6660
119,2022-06-18 19:23,23.5,0,276,2.7,1003.4,1007.9,69.7,8.87,6660
119,2022-06-18 19:24,23.5,0,283.1,2.4,1003.4,1007.9,70.5,8.87,6660
119,2022-06-18 19:25,23.5,0,301,2.2,1003.4,1007.9,71,8.87,6660
119,2022-06-18 19:26,23.5,0,296.2,2.8,1003.4,1007.9,71.6,8.87,6660
119,2022-06-18 19:27,23.5,0,296.5,2,1003.5,1008,72.1,8.87,6660
119,2022-06-18 19:28,23.5,0,285.8,2.1,1003.5,1008,72.3,8.87,6660
119,2022-06-18 19:29,23.5,0,279.4,2.6,1003.5,1008,72.7,8.87,6660
119,2022-06-18 19:30,23.4,0,283,2.2,1003.5,1008,72.9,8.87,6660
119,2022-06-18 19:31,23.3,0,284.6,2.4,1003.4,1007.9,73.6,8.87,6660
119,2022-06-18 19:32,23.4,0,281.1,2.2,1003.4,1007.9,74.6,8.87,6660
119,2022-06-18 19:33,23.3,0,279.4,3.4,1003.4,1007.9,75,8.87,6660
119,2022-06-18 19:34,23.2,0,289.6,3.3,1003.4,1007.9,75.4,8.87,6660
119,2022-06-18 19:35,23.1,0,290.4,3,1003.4,1007.9,76,8.87,6660
119,2022-06-18 19:36,23.1,0,302.9,3.1,1003.4,1007.9,76.3,8.87,6660
119,2022-06-18 19:37,23.1,0,291.7,2.9,1003.5,1008,76.7,8.87,6660
119,2022-06-18 19:38,23.1,0,299.1,3.5,1003.5,1008,76.7,8.87,6660
119,2022-06-18 19:39,23.1,0,297.8,2.3,1003.5,1008,76.8,8.87,6660
119,2022-06-18 19:40,23.1,0,290.2,1.8,1003.5,1008,77.2,8.87,6660
119,2022-06-18 19:41,23,0,287.3,2.1,1003.5,1008,77.2,8.87,6660
119,2022-06-18 19:42,23,0,292.5,1.9,1003.5,1008,77.6,8.87,6660
119,2022-06-18 19:43,23,0,263.2,1.6,1003.5,1008,77.8,8.87,6660
119,2022-06-18 19:44,23,0,278.5,1.1,1003.5,1008,78,8.87,6660
119,2022-06-18 19:45,23,0,284.3,1.8,1003.5,1008,78,8.87,6660
119,2022-06-18 19:46,22.9,0,277.5,1.3,1003.5,1008.1,78.3,8.87,6660
119,2022-06-18 19:47,22.9,0,275.7,1.2,1003.5,1008.1,78.2,8.87,6660
119,2022-06-18 19:48,22.9,0,256,1.9,1003.6,1008.2,78.6,8.87,6660
119,2022-06-18 19:49,22.8,0,267.9,1.6,1003.6,1008.2,78.7,8.87,6660
119,2022-06-18 19:50,22.8,0,278,1.3,1003.6,1008.2,78.8,8.87,6660
119,2022-06-18 19:51,22.8,0,290,1.1,1003.6,1008.2,79.1,8.87,6660
119,2022-06-18 19:52,22.8,0,253.8,1.2,1003.6,1008.2,79.2,8.87,6660
119,2022-06-18 19:53,22.8,0,255.8,1.7,1003.6,1008.2,79.4,8.87,6660
119,2022-06-18 19:54,22.7,0,278.3,1.4,1003.7,1008.3,80,8.87,6660
119,2022-06-18 19:55,22.7,0,286.5,1.2,1003.7,1008.3,80,8.87,6660
119,2022-06-18 19:56,22.7,0,285.2,1,1003.7,1008.3,80.3,8.87,6660
119,2022-06-18 19:57,22.7,0,280.7,1,1003.7,1008.3,80.3,8.87,6660
119,2022-06-18 19:58,22.7,0,244,1.5,1003.7,1008.3,80.6,8.87,6660
119,2022-06-18 19:59,22.7,0,271.5,1.8,1003.7,1008.3,80.6,8.87,6660
119,2022-06-18 20:00,22.7,0,275.1,1.1,1003.7,1008.3,81,8.87,6660
119,2022-06-18 20:01,22.7,0,270.5,1.2,1003.7,1008.3,81,8.87,6660
119,2022-06-18 20:02,22.6,0,289.2,1.2,1003.7,1008.3,81.2,8.87,6660
119,2022-06-18 20:03,22.7,0,285,1.1,1003.7,1008.3,81.3,8.87,6660
119,2022-06-18 20:04,22.6,0,216.9,.9,1003.7,1008.3,81.4,8.87,6660
119,2022-06-18 20:05,22.5,0,282,.1,1003.7,1008.3,81.9,8.87,6660
119,2022-06-18 20:06,22.4,0,319.5,.8,1003.8,1008.4,82,8.87,6660
119,2022-06-18 20:07,22.4,0,242.5,.9,1003.8,1008.4,82.3,8.87,6660
119,2022-06-18 20:08,22.4,0,291.4,.7,1003.9,1008.5,82.6,8.87,6660
119,2022-06-18 20:09,22.4,0,233.4,.8,1003.9,1008.5,82.7,8.87,6660
119,2022-06-18 20:10,22.3,0,224.9,2,1003.9,1008.5,83.1,8.87,6660
119,2022-06-18 20:11,22.3,0,278.1,2.1,1003.9,1008.5,83,8.87,6660
119,2022-06-18 20:12,22.4,0,299.2,1.2,1003.9,1008.5,83.4,8.87,6660
119,2022-06-18 20:13,22.4,0,265.8,1.4,1003.9,1008.5,83,8.87,6660
119,2022-06-18 20:14,22.5,0,239.9,1.3,1003.9,1008.5,83.2,8.87,6660
119,2022-06-18 20:15,22.4,0,256.1,1.3,1003.9,1008.5,83.2,8.87,6660
119,2022-06-18 20:16,22.4,0,268.6,1.2,1003.9,1008.5,83.5,8.87,6660
119,2022-06-18 20:17,22.3,0,313.5,1.1,1003.8,1008.4,83.4,8.87,6660
119,2022-06-18 20:18,22.4,0,310,1.2,1003.8,1008.4,84,8.87,6660
119,2022-06-18 20:19,22.3,0,305.9,1.3,1003.8,1008.4,83.5,8.87,6660
119,2022-06-18 20:20,22.4,0,239.2,1.4,1003.8,1008.4,83.5,8.87,6660
119,2022-06-18 20:21,22.3,0,276.8,1.2,1003.8,1008.4,83.8,8.87,6660
119,2022-06-18 20:22,22.3,0,264.4,1.3,1003.8,1008.4,83.8,8.87,6660
119,2022-06-18 20:23,22.3,0,246.9,1.1,1003.8,1008.4,84.1,8.87,6660
119,2022-06-18 20:24,22.3,0,258.8,1,1003.8,1008.4,84,8.87,6660
119,2022-06-18 20:25,22.2,0,249.3,.9,1003.8,1008.4,84.6,8.87,6660
119,2022-06-18 20:26,22.2,0,292.8,.9,1003.9,1008.5,84.6,8.87,6660
119,2022-06-18 20:27,22.2,0,289.2,.9,1003.9,1008.5,84.7,8.87,6660
119,2022-06-18 20:28,22.2,0,283,1.2,1003.9,1008.5,84.8,8.87,6660
119,2022-06-18 20:29,22.1,0,304.5,1,1003.9,1008.5,85,8.87,6660
119,2022-06-18 20:30,22.2,0,309.1,1,1003.9,1008.5,85,8.87,6660
119,2022-06-18 20:31,22.2,0,320.8,1,1003.8,1008.4,84.7,8.87,6660
119,2022-06-18 20:32,22.1,0,312.9,.8,1003.8,1008.4,85,8.87,6660
119,2022-06-18 20:33,22.1,0,328.7,.5,1003.8,1008.4,85.1,8.87,6660
119,2022-06-18 20:34,22.1,0,301.2,.9,1003.8,1008.4,84.9,8.87,6660
119,2022-06-18 20:35,22.1,0,291.5,.5,1003.8,1008.4,85.1,8.87,6660
119,2022-06-18 20:36,22.1,0,231.5,.2,1003.8,1008.4,85.2,8.87,6660
119,2022-06-18 20:37,22.1,0,252.2,.6,1003.8,1008.4,85.3,8.87,6660
119,2022-06-18 20:38,22.1,0,206.6,.8,1003.8,1008.4,85.4,8.87,6660
119,2022-06-18 20:39,22,0,217.9,.9,1003.8,1008.4,85.6,8.87,6660
119,2022-06-18 20:40,22,0,201.4,1.3,1003.8,1008.4,85.9,8.87,6660
119,2022-06-18 20:41,22,0,198.1,1,1003.8,1008.4,86,8.87,6660
119,2022-06-18 20:42,21.9,0,206.7,1.1,1003.8,1008.4,86.3,8.87,6660
119,2022-06-18 20:43,21.9,0,210.1,.9,1003.8,1008.4,86.2,8.87,6660
119,2022-06-18 20:44,22,0,207,.9,1003.9,1008.5,86.2,8.87,6660
119,2022-06-18 20:45,22,0,217.9,.8,1003.9,1008.5,86.2,8.87,6660
119,2022-06-18 20:46,21.9,0,244.6,.7,1003.9,1008.5,86.2,8.87,6660
119,2022-06-18 20:47,22,0,253.6,.8,1003.9,1008.5,86.4,8.87,6660
119,2022-06-18 20:48,22,0,251.2,.6,1003.9,1008.5,86.4,8.87,6660
119,2022-06-18 20:49,22,0,266.3,.9,1003.9,1008.5,86.6,8.87,6660
119,2022-06-18 20:50,21.9,0,254.4,1,1004,1008.6,86.6,8.87,6660
119,2022-06-18 20:51,22,0,249.5,1.1,1004,1008.6,86.6,8.87,6660
119,2022-06-18 20:52,22,0,249.9,1.3,1004,1008.6,86.5,8.87,6660
119,2022-06-18 20:53,22,0,243.9,1.1,1004,1008.6,86.4,8.87,6660
119,2022-06-18 20:54,22,0,254.6,1.1,1004,1008.6,86.7,8.87,6660
119,2022-06-18 20:55,22,0,257.9,1.3,1004,1008.6,86.4,8.87,6660
119,2022-06-18 20:56,22,0,263.3,1.3,1004,1008.6,86.5,8.87,6660
119,2022-06-18 20:57,22.1,0,263.5,1.3,1004,1008.6,86.5,8.87,6660
119,2022-06-18 20:58,22.1,0,277.1,.9,1004,1008.6,86.3,8.87,6660
119,2022-06-18 20:59,22.1,0,266.8,1.1,1004.1,1008.7,86.6,8.87,6660
119,2022-06-18 21:00,22.1,0,260.4,1.3,1004.1,1008.7,86.4,8.87,6660
119,2022-06-18 21:01,22.1,0,275.8,1.1,1004.1,1008.7,86.3,8.87,6660
119,2022-06-18 21:02,22.1,0,266.6,1.2,1004.1,1008.7,86.1,8.87,6660
119,2022-06-18 21:03,22.1,0,269.5,1.2,1004.2,1008.8,86,8.87,6660
119,2022-06-18 21:04,22.1,0,276.4,1,1004.2,1008.8,85.8,8.87,6660
119,2022-06-18 21:05,22.2,0,271.2,1,1004.2,1008.8,85.6,8.87,6660
119,2022-06-18 21:06,22.2,0,262.7,.9,1004.2,1008.8,85.7,8.87,6660
119,2022-06-18 21:07,22.2,0,261.1,1.1,1004.2,1008.8,85.6,8.87,6660
119,2022-06-18 21:08,22.2,0,243.3,1.2,1004.2,1008.8,85.5,8.87,6660
119,2022-06-18 21:09,22.2,0,247.8,1,1004.2,1008.8,85.8,8.87,6660
119,2022-06-18 21:10,22.2,0,242.4,.9,1004.1,1008.7,85.7,8.87,6660
119,2022-06-18 21:11,22.2,0,252,1,1004.2,1008.8,86,8.87,6660
119,2022-06-18 21:12,22.2,0,245.4,1.2,1004.2,1008.8,85.7,8.87,6660
119,2022-06-18 21:13,22.2,0,251.5,1,1004.2,1008.8,85.9,8.87,6660
119,2022-06-18 21:14,22.2,0,243.3,1,1004.2,1008.8,86,8.87,6660
119,2022-06-18 21:15,22.2,0,257.7,.9,1004.2,1008.8,86.2,8.87,6660
119,2022-06-18 21:16,22.1,0,286.7,.7,1004.2,1008.8,86.3,8.87,6660
119,2022-06-18 21:17,22.1,0,257.5,.7,1004.2,1008.8,86.3,8.87,6660
119,2022-06-18 21:18,22.2,0,255.6,.5,1004.2,1008.8,86.7,8.87,6660
119,2022-06-18 21:19,22.2,0,272.9,.5,1004.2,1008.8,86.3,8.87,6660
119,2022-06-18 21:20,22.2,0,291.9,.4,1004.2,1008.8,86.2,8.87,6660
119,2022-06-18 21:21,22.2,0,293.9,.4,1004.2,1008.8,86.4,8.87,6660
119,2022-06-18 21:22,22.2,0,273.8,.7,1004.3,1008.9,86.1,8.87,6660
119,2022-06-18 21:23,22.2,0,290.7,.6,1004.3,1008.9,86.2,8.87,6660
119,2022-06-18 21:24,22.2,0,301.2,.5,1004.3,1008.9,86.1,8.87,6660
119,2022-06-18 21:25,22.2,0,307.2,.6,1004.3,1008.9,86,8.87,6660
119,2022-06-18 21:26,22.2,0,277.4,.6,1004.3,1008.9,85.7,8.87,6660
119,2022-06-18 21:27,22.2,0,253.6,.6,1004.3,1008.9,85.9,8.87,6660
119,2022-06-18 21:28,22.2,0,278.6,.3,1004.3,1008.9,85.8,8.87,6660
119,2022-06-18 21:29,22.2,0,246,.3,1004.3,1008.9,85.5,8.87,6660
119,2022-06-18 21:30,22.2,0,253.8,.3,1004.3,1008.9,85.4,8.87,6660
119,2022-06-18 21:31,22.2,0,249.1,.1,1004.3,1008.9,85.2,8.87,6660
119,2022-06-18 21:32,22.3,0,0,.1,1004.3,1008.9,85.2,8.87,6660
119,2022-06-18 21:33,22.3,0,0,0,1004.4,1009,85.5,8.87,6660
